2017-01-05 13:00,57,38,0,37,513,0,507,513,0,523,38,0,37,39,40,23,19,0,0,0,281,1369,73,31,10,70,4218,67,1010,265.34
2017-01-05 14:00,57,116,0,71,513,0,508,513,0,523,116,0,71,0,0,5,27,0,0,0,273,1360,73,27,7,52,4312,67,1011,265.33
2017-01-05 15:00,57,115,0,72,512,0,507,512,0,523,115,0,72,52,44,10,63,0,0,0,264,1362,73,22,5,40,4420,67,1010,265.56
2017-01-05 16:00,57,115,0,72,512,0,507,513,0,521,115,0,72,101,101,73,158,0,0,0,134,1103,73,15,1,19,4262,62,1011,266.15
2017-01-06 9:00,57,0,0,0,512,0,508,514,0,523,0,0,0,205,207,236,0,0,0,0,303,1251,70,16,36,61,4499,72,1015,261.9
2017-01-06 10:00,57,0,0,0,513,0,508,514,0,523,0,0,0,141,141,146,0,0,0,0,182,1155,70,20,72,77,4119,72,1015,260.9
2017-01-06 11:00,57,0,0,0,513,0,508,514,0,523,0,0,0,34,35,21,0,0,0,0,138,1065,70,24,96,112,3710,72,1015,260.9
2017-01-06 12:00,57,0,0,6,513,0,508,514,0,523,0,0,6,1,5,5,5,0,0,0,139,1032,70,23,98,89,3594,72,1016,260.63
2017-01-06 13:00,57,35,0,20,513,0,508,514,0,523,35,0,20,57,58,9,6,0,0,0,138,1058,70,25,98,79,3823,66,1017,260.33
2017-01-06 14:00,57,116,0,71,513,0,508,514,0,523,116,0,71,103,103,77,18,0,0,0,139,1285,69,28,85,87,4483,66,1017,260.33
2017-01-06 15:00,56,123,0,74,512,0,507,513,0,523,123,0,74,143,143,144,47,0,0,0,137,1334,69,22,45,84,4673,66,1018,261.55
2017-01-06 16:00,56,121,0,74,512,0,507,514,0,523,121,0,74,146,146,146,173,0,0,0,237,1341,70,18,8,71,4858,56,1019,263.16
2017-01-07 9:00,57,0,0,0,513,0,507,514,0,523,0,0,0,179,179,164,0,0,0,0,291,1257,72,13,45,32,4346,66,1027,259.84
2017-01-07 10:00,57,0,0,0,513,0,507,518,0,523,0,0,0,135,135,142,0,0,0,0,168,1149,72,13,80,21,4033,66,1027,259.84
2017-01-07 11:00,57,0,0,0,513,0,507,524,0,523,0,0,0,135,135,141,0,0,0,0,161,1161,72,19,82,22,4052,66,1027,259.09
2017-01-07 12:00,56,0,0,0,512,0,506,514,0,522,0,0,0,34,35,19,0,0,0,0,104,1034,72,20,34,38,3500,72,1027,259.09
2017-01-07 13:00,57,0,0,5,513,0,506,514,0,522,0,0,5,1,3,6,0,0,0,0,140,1065,72,23,31,47,3510,78,1027,258.92
