Datetime,WHITBYCGS,PORTLANDS-G1,PORTLANDS-G2,PORTLANDS-G3,PICKERINGA-G1,PICKERINGA-G4,PICKERINGB-G5,PICKERINGB-G6,PICKERINGB-G7,PICKERINGB-G8,TADOUGLAS,HALTONHILLS-LT_G1,HALTONHILLS-LT_G2,HALTONHILLS-LT_G3,THOROLDCGS,GTAA-G1,GTAA-G2,GTAA-G3,BECK1,BECK2,BECK2 PGS,DECEWFALLS,DECEWND1,GRAND VALLEY 3,GRANDSF,GRANDWF,Sum_Consumption,Temperature,WindSpeed,Humidity,Pressure
2015-01-01 0:00,57,0,0,0,512,517,508,514,0,521,113,0,0,0,0,0,0,0,90,855,0,134,20,0,0,141,3982,266.7635,8,100,1032
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01 1:00,57,0,0,0,511,516,507,514,0,521,110,0,0,0,0,0,0,0,91,848,0,135,20,0,0,139,3969,266.6183333,8,100,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01 2:00,57,0,0,0,512,516,505,514,0,521,110,0,0,0,0,0,0,0,90,863,0,134,20,0,0,138,3980,266.6866667,8,100,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01 3:00,57,0,0,0,511,517,508,514,0,521,110,0,0,0,0,0,0,0,90,899,0,134,20,0,0,138,4019,266.673,8,100,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01 4:00,57,0,0,0,510,515,508,514,0,521,110,0,0,0,0,0,0,0,90,916,0,133,20,0,0,129,4023,266.7686667,8,100,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01 5:00,57,0,0,0,512,517,508,515,0,520,110,0,0,0,0,0,0,0,90,851,0,131,20,0,0,130,3961,266.7823333,9,100,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01 6:00,57,0,0,0,512,517,509,515,0,520,110,0,0,0,0,0,0,0,90,906,0,132,20,0,0,137,4025,267.3775,8,100,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01 7:00,57,0,0,0,511,517,508,515,0,520,110,0,0,0,0,0,0,0,90,979,0,132,20,0,0,140,4099,267.1973333,9,100,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02 0:00,57,0,0,0,511,517,508,514,0,520,56,0,0,0,0,0,0,0,90,922,1,117,19,0,0,124,3956,270.6025,8,95,1025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02 1:00,57,0,0,0,512,516,508,514,0,521,56,0,0,0,0,0,0,0,91,1020,1,117,16,0,0,115,4044,270.7656667,8,95,1025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02 2:00,57,0,0,0,511,517,508,515,0,521,56,0,0,0,0,0,0,0,91,951,1,117,15,0,0,116,3976,271.0523333,8,94,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02 3:00,57,0,0,0,511,517,506,515,0,520,56,0,0,0,0,0,0,0,90,966,1,117,15,0,0,110,3981,271.118,8,93,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02 4:00,57,0,0,0,512,517,508,515,0,520,56,0,0,0,0,0,0,0,91,903,1,117,15,0,0,96,3908,271.4783333,8,92,1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02 5:00,57,0,0,0,512,517,508,515,0,521,56,0,0,0,0,0,0,0,90,986,1,118,15,0,0,85,3981,271.6176667,7,91,1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02 6:00,57,0,0,0,511,517,508,514,0,520,56,0,0,0,0,0,0,0,90,1092,1,121,15,0,0,81,4083,271.087,7,92,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02 7:00,57,0,0,0,510,517,507,514,0,518,57,0,0,0,0,0,0,0,91,1138,1,121,15,0,0,75,4121,271.4496667,7,90,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-03 0:00,56,0,0,0,512,516,509,516,0,520,61,0,0,0,30,0,0,0,230,1302,0,117,10,0,0,27,4406,269.0475,3,91,1041
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-03 1:00,56,0,0,0,511,518,509,516,0,520,61,0,0,0,0,0,0,0,81,1162,0,117,10,0,0,40,4101,268.4746667,3,95,1041
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-03 2:00,57,0,0,0,512,518,509,516,0,519,61,0,0,0,0,0,0,0,83,880,0,116,9,0,0,43,3823,267.2413333,2,97,1043
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-03 3:00,57,0,0,0,511,517,509,516,0,520,61,0,0,0,0,0,0,0,86,913,0,117,9,0,0,55,3871,267.4,2,96,1042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-03 4:00,57,0,0,0,511,518,509,515,0,520,62,0,0,0,0,0,0,0,86,954,0,119,9,0,0,34,3894,265.7026667,1,100,1044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-03 5:00,57,0,0,0,512,518,509,516,0,519,82,0,0,0,0,0,0,0,86,993,0,119,9,0,0,32,3952,265.3973333,1,100,1044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-03 6:00,57,0,0,0,512,519,509,516,0,521,115,0,0,0,0,0,0,0,87,1070,0,119,8,0,0,43,4076,266.0195,2,100,1044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-03 7:00,57,0,0,0,511,518,509,515,0,521,116,0,0,0,0,0,0,0,279,1386,0,119,7,0,0,41,4579,265.405,1,100,1044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04 0:00,56,0,0,0,510,518,508,513,0,521,115,0,0,0,0,0,0,0,164,1277,0,122,8,0,0,79,4391,274.6985,4,99,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04 1:00,56,0,0,0,509,518,507,515,0,521,115,0,0,0,0,0,0,0,84,1114,0,122,8,0,0,115,4184,275.6686667,4,98,1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04 2:00,57,0,0,0,510,518,509,510,0,521,116,0,0,0,0,0,0,0,136,1258,0,122,5,0,0,94,4356,275.6693333,3,98,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04 3:00,57,0,0,0,510,518,510,509,0,522,115,0,0,0,0,0,0,0,131,973,0,122,5,0,0,47,4019,276.0095,3,97,1025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04 4:00,57,0,0,0,511,517,510,510,0,519,115,0,0,0,0,0,0,0,82,983,0,123,5,0,0,37,3969,275.897,1,97,1023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04 5:00,56,0,0,0,511,519,510,511,0,521,115,0,0,0,0,0,0,0,81,929,0,125,5,0,0,33,3916,276.124,1,96,1022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04 6:00,56,0,0,0,511,519,510,516,0,522,114,0,0,0,0,0,0,0,87,1001,0,127,5,0,0,25,3993,276.083,1,97,1021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04 7:00,56,0,0,0,511,519,510,515,0,522,115,0,0,0,0,0,0,0,124,1234,0,127,6,0,0,9,4248,276.3993333,0,95,1020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05 0:00,57,0,0,0,0,518,507,515,0,521,117,0,0,0,0,0,0,0,94,988,0,120,4,0,0,142,3583,274.486,7,95,1019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05 1:00,57,0,0,0,0,518,508,515,0,521,117,0,0,0,0,0,0,0,93,915,0,124,4,0,0,137,3509,273.7946667,6,99,1021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05 2:00,57,0,0,0,0,518,509,514,0,521,117,0,0,2,0,0,0,0,91,903,0,122,4,0,0,139,3497,272.9563333,6,99,1022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05 3:00,57,0,0,0,0,518,509,514,0,521,117,60,60,3,0,0,0,0,92,913,0,123,4,0,0,145,3636,271.6845,7,100,1023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05 4:00,57,0,0,0,0,517,509,515,0,519,117,94,94,60,0,0,0,0,95,938,0,123,4,0,0,142,3784,270.9906667,7,99,1025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05 5:00,57,0,0,0,0,518,509,515,0,521,117,132,132,139,0,0,0,0,89,930,0,124,4,0,0,142,3929,269.8633333,7,99,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05 6:00,57,0,0,0,0,517,509,515,0,521,117,131,130,140,0,0,0,0,91,975,0,125,4,0,0,143,3975,269.7655,7,99,1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05 7:00,57,0,0,0,0,519,509,515,0,521,117,131,130,142,0,0,0,0,83,995,0,125,4,0,0,139,3987,268.295,8,100,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06 0:00,57,0,0,0,0,512,509,515,0,516,115,0,0,0,0,0,0,0,396,1328,6,122,5,0,0,60,4141,263.093,7,100,1041
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06 1:00,57,0,0,0,0,518,509,515,0,514,115,0,0,0,0,0,0,0,90,964,0,122,5,0,0,37,3446,262.8043333,6,100,1042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06 2:00,57,0,0,0,0,519,507,515,0,516,115,0,0,0,0,0,0,0,188,1412,0,120,5,0,0,25,3979,262.0726667,6,100,1042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06 3:00,57,0,0,0,0,519,509,515,0,516,115,0,0,0,0,0,0,0,365,1442,4,119,5,0,0,17,4183,262.5465,6,100,1041
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06 4:00,56,24,24,0,0,519,509,515,0,522,115,0,0,10,0,0,0,0,402,1383,9,120,5,0,0,5,4218,261.413,5,100,1042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06 5:00,56,26,26,5,0,519,509,515,0,522,115,59,60,12,0,0,0,0,349,1411,10,124,5,0,0,0,4323,261.485,5,100,1042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06 6:00,56,27,29,2,0,519,509,515,0,522,115,99,99,82,0,0,0,0,292,1366,2,124,5,0,0,0,4363,261.5145,5,100,1042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06 7:00,57,10,12,0,0,519,509,516,0,522,115,182,182,177,0,0,0,0,403,1338,1,125,5,0,0,0,4673,261.6006667,5,100,1041
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07 0:00,57,112,0,72,0,518,509,516,0,521,115,0,0,0,0,5,7,2,91,906,0,123,5,0,0,140,3699,264.9975,7,100,1029
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07 1:00,57,112,0,71,0,520,507,516,0,520,115,0,0,2,0,0,0,0,91,960,0,125,5,0,0,136,3737,264.7646667,7,100,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07 2:00,56,112,0,71,0,519,509,516,0,524,115,63,60,2,0,0,0,0,90,1036,0,125,5,0,0,138,3941,264.8133333,7,100,1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07 3:00,56,112,0,71,0,519,508,515,0,523,115,116,115,73,0,0,0,0,90,860,0,122,5,0,0,139,3939,264.928,7,100,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07 4:00,56,112,0,71,0,519,508,516,0,523,114,133,132,141,0,0,0,0,90,823,0,120,5,0,0,143,4006,264.9546667,7,100,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07 5:00,56,112,0,71,0,519,508,515,0,522,115,132,131,143,0,0,0,0,91,911,0,119,5,0,0,141,4091,265.0473333,7,100,1025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07 6:00,57,112,44,95,0,519,508,515,0,522,116,132,131,139,0,0,2,0,89,1047,0,119,5,0,0,141,4293,264.976,7,100,1025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07 7:00,57,124,125,152,0,519,507,515,0,522,117,134,133,137,0,0,13,0,245,1317,0,122,5,0,0,135,4879,265.1233333,7,100,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08 0:00,57,111,110,147,0,518,509,515,0,522,111,39,39,22,0,20,20,21,325,1360,0,118,5,0,0,134,4703,257.445,6,100,1041
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08 1:00,57,110,110,147,0,518,508,515,0,521,111,0,0,2,0,10,9,2,209,1325,0,118,5,0,0,133,4410,256.6213333,5,100,1042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08 2:00,57,111,110,147,0,517,508,515,0,520,111,61,62,4,0,0,0,0,135,1294,0,118,5,0,0,131,4406,257.3086667,5,100,1042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08 3:00,57,111,110,147,0,519,506,515,0,522,109,108,109,89,0,0,0,0,132,1378,0,118,5,0,0,133,4668,258.404,5,100,1041
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08 4:00,56,111,110,146,0,519,509,514,0,522,108,133,133,140,0,2,0,0,286,1345,0,118,5,0,0,130,4887,258.9553333,5,100,1041
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08 5:00,56,111,110,146,0,519,509,516,0,521,108,133,133,140,0,7,0,2,160,1267,0,117,5,0,0,136,4696,259.9146667,5,100,1040
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08 6:00,57,114,113,147,0,519,509,516,0,522,114,165,164,151,0,14,2,2,333,1336,0,117,5,0,0,137,5037,260.4055,7,100,1040
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08 7:00,57,147,147,163,0,518,508,515,0,521,114,174,175,158,0,15,7,7,394,1339,0,118,5,0,0,129,5211,261.521,7,100,1038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09 0:00,56,0,0,0,0,520,507,516,0,522,108,0,0,0,0,18,16,13,83,1039,0,122,5,0,0,136,3661,265.181,9,100,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09 1:00,56,0,0,0,0,519,507,516,0,522,108,0,0,0,0,0,0,0,180,1387,0,125,5,0,0,134,4059,264.447,9,100,1028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09 2:00,56,0,0,0,0,519,506,516,0,521,108,0,0,1,0,0,0,0,284,1362,0,127,5,0,0,134,4139,264.95,9,100,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09 3:00,56,0,0,0,0,520,506,516,0,521,108,62,62,2,0,0,0,0,92,1191,0,125,5,0,0,130,3896,264.585,9,100,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09 4:00,56,0,0,0,0,521,507,515,0,521,108,98,98,79,0,0,0,0,78,1085,0,125,5,0,0,124,3920,265.3773333,9,100,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09 5:00,56,0,0,0,0,520,507,516,13,522,108,133,133,139,0,0,0,0,84,938,0,125,5,0,0,139,3938,265.3016667,9,100,1022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09 6:00,57,0,0,0,0,520,507,515,5,522,108,133,134,140,0,2,2,0,114,1067,0,123,5,0,0,143,4097,265.0965,9,100,1022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09 7:00,57,0,0,0,0,520,507,515,20,522,110,141,142,144,0,14,13,1,349,1282,0,121,5,0,0,143,4606,265.064,9,100,1021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-10 0:00,57,0,0,0,0,518,452,515,174,517,107,0,0,0,185,3,3,2,394,1234,1,125,5,0,0,119,4411,265.035,7,100,1030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-10 1:00,57,0,0,0,0,520,452,516,174,519,108,0,0,0,3,0,0,0,396,1246,0,125,5,0,0,115,4236,264.5403333,8,100,1031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-10 2:00,57,0,0,0,0,520,452,514,174,519,108,0,0,0,0,0,0,0,398,1261,0,125,5,0,0,111,4244,263.6796667,7,100,1032
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-10 3:00,57,0,0,0,0,520,441,502,166,510,108,0,0,0,0,0,0,0,357,1285,0,123,5,0,0,114,4188,263.545,8,100,1033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-10 4:00,57,0,0,0,0,520,438,502,159,509,108,0,0,0,0,0,0,0,358,1234,0,122,5,0,0,115,4127,262.4423333,7,100,1034
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-10 5:00,57,0,0,0,0,520,438,502,164,509,108,0,0,0,0,1,2,0,357,1254,0,121,5,0,0,114,4152,262.0656667,7,100,1035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-10 6:00,56,0,0,0,0,520,438,502,164,509,108,0,0,0,0,8,15,1,357,1330,2,112,5,0,0,105,4232,261.968,7,100,1036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-10 7:00,57,0,0,0,0,520,438,502,166,509,108,0,0,0,0,14,18,2,357,1299,8,112,5,0,0,110,4225,261.4983333,7,100,1036
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11 0:00,0,0,0,0,0,517,295,486,158,507,108,32,31,19,0,21,18,19,410,1397,12,122,5,0,0,110,4267,263.7995,7,100,1042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11 1:00,0,0,0,0,0,518,295,436,161,513,108,0,0,0,0,20,17,19,413,1376,18,123,5,0,0,105,4127,263.3446667,7,100,1042
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11 2:00,0,0,0,0,0,517,293,0,164,513,108,0,0,0,0,4,4,2,413,1345,11,117,5,0,0,87,3583,263.0933333,7,100,1043
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11 3:00,0,0,0,0,0,517,292,0,169,513,108,0,0,0,0,0,0,0,413,1337,13,119,5,0,0,55,3541,262.8175,7,100,1043
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11 4:00,0,0,0,0,0,518,292,0,170,513,108,0,0,0,0,0,0,0,413,1288,12,122,5,0,0,65,3506,262.5743333,6,100,1044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11 5:00,0,0,0,0,0,520,295,0,169,514,108,0,0,0,0,0,0,0,371,1257,13,124,5,0,0,78,3454,262.3066667,6,100,1044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11 6:00,0,0,0,0,0,511,299,0,169,514,108,0,0,0,0,2,1,0,195,1258,5,123,5,0,0,71,3261,262.7715,6,100,1044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11 7:00,0,0,0,0,0,509,300,0,169,513,108,0,0,0,0,13,17,2,178,1274,1,121,5,0,0,0,3210,262.2596667,5,100,1044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12 0:00,0,0,0,0,0,504,312,0,169,510,109,31,0,11,0,18,21,18,327,1231,1,121,5,0,0,0,3388,270.802,5,90,1040
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12 1:00,0,0,0,0,0,502,313,0,172,511,109,0,0,0,0,3,4,2,325,1352,6,121,5,0,0,0,3425,270.2873333,5,94,1041
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12 2:00,0,0,0,0,0,502,45,0,171,513,109,0,0,0,0,0,0,0,333,1410,14,121,5,0,0,0,3223,270.6046667,5,89,1040
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12 3:00,0,0,0,0,0,500,0,0,170,512,109,0,0,5,0,0,0,0,283,1287,0,123,5,0,0,0,2994,270.134,5,99,1040
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12 4:00,0,0,0,0,0,500,0,0,171,513,109,58,58,7,0,2,1,0,65,1185,0,125,5,0,0,0,2799,270.714,5,89,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12 5:00,0,0,13,0,0,500,0,0,171,512,108,107,107,94,0,13,15,2,79,910,0,124,5,0,0,0,2760,270.506,4,94,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12 6:00,14,0,26,0,0,499,0,0,172,511,106,152,152,153,0,18,21,2,170,1104,1,121,5,0,0,0,3227,270.456,4,91,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12 7:00,57,0,26,0,0,498,0,0,172,511,111,203,201,223,0,19,24,19,41,1068,21,120,5,0,0,0,3319,270.1953333,4,98,1038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13 0:00,57,113,113,149,0,485,0,0,174,506,116,137,136,140,0,21,21,21,37,1245,7,119,5,0,0,79,3681,266.0245,6,95,1044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13 1:00,57,113,113,149,0,485,0,0,174,518,116,132,131,137,0,2,3,1,37,1069,1,119,5,0,0,75,3437,265.093,6,100,1045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13 2:00,57,114,113,149,0,484,0,0,173,518,107,135,134,138,0,0,0,0,37,829,0,119,5,0,0,62,3174,263.53,6,100,1047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13 3:00,56,168,167,181,0,484,0,0,171,518,102,30,207,94,0,1,0,0,37,851,0,119,5,0,0,49,3240,262.505,6,100,1047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13 4:00,56,197,196,210,0,484,0,0,173,518,99,0,224,86,0,2,1,0,37,806,0,119,5,0,0,38,3251,260.7626667,6,100,1050
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13 5:00,57,121,120,152,0,484,0,0,179,518,96,0,182,86,0,11,2,2,37,683,0,119,5,0,0,24,2878,259.5583333,6,100,1050
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13 6:00,57,116,116,151,0,485,0,0,247,518,101,0,172,84,0,19,21,2,86,650,1,124,5,0,0,17,2972,259.1695,6,100,1051
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13 7:00,57,133,132,156,0,485,0,0,263,518,116,0,187,92,0,22,21,17,91,1175,1,123,5,0,0,24,3618,257.6933333,5,100,1052
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14 0:00,57,192,192,207,0,477,0,0,263,518,111,215,215,255,0,21,21,22,53,1249,0,123,5,0,0,47,4243,259.365,2,100,1052
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14 1:00,57,192,192,216,0,475,0,0,263,518,110,214,214,260,0,2,3,2,52,1302,0,124,5,0,0,43,4244,257.9023333,2,100,1052
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14 2:00,57,191,191,219,0,474,0,0,263,518,111,224,224,277,0,0,0,0,53,1167,0,123,5,0,0,37,4134,257.6496667,2,100,1052
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14 3:00,57,191,192,220,0,474,0,0,261,516,110,224,223,274,0,0,0,0,52,1163,0,123,5,0,0,30,4115,258.781,2,100,1050
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14 4:00,57,191,191,220,0,473,0,0,263,518,110,221,221,268,0,0,0,0,53,932,0,123,5,0,0,13,3859,258.067,3,100,1050
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14 5:00,57,172,172,194,0,472,0,0,261,518,110,210,210,231,0,2,2,0,53,851,0,121,5,0,0,4,3645,258.737,3,100,1049
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14 6:00,57,152,151,177,0,471,0,0,263,518,110,187,188,169,0,15,17,2,56,1175,0,120,5,0,0,2,3835,258.8715,3,100,1048
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14 7:00,57,159,156,186,0,471,0,0,263,518,110,195,195,167,0,21,23,2,101,1272,13,120,6,0,0,1,4036,259.72,3,100,1047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15 0:00,57,115,115,149,0,457,0,0,264,518,114,30,33,23,267,21,21,19,74,1339,0,120,5,0,0,29,3770,263.9485,2,94,1038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15 1:00,57,116,116,149,0,455,0,0,264,517,115,0,0,0,265,2,2,1,54,1329,0,120,5,0,0,21,3588,261.648,2,100,1038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15 2:00,57,131,130,155,0,456,0,0,264,518,115,0,0,0,265,0,0,0,55,1180,0,120,5,0,0,16,3467,261.335,3,100,1038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15 3:00,57,118,118,151,0,455,0,0,264,516,115,0,0,9,265,1,1,0,55,1079,0,119,5,0,0,19,3347,260.1575,2,100,1038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15 4:00,56,113,113,148,0,454,0,0,264,518,114,63,62,12,239,2,2,0,92,965,0,119,5,0,0,21,3362,260.1326667,3,100,1038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15 5:00,56,115,114,148,0,453,0,0,264,517,115,108,110,74,258,13,17,1,67,1210,4,120,5,0,0,36,3805,259.2433333,3,100,1038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15 6:00,57,143,142,167,0,451,0,0,263,518,114,191,192,188,239,19,20,1,68,1322,6,122,5,0,0,75,4303,259.3345,3,100,1037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15 7:00,56,131,131,160,0,449,0,0,261,518,115,194,195,176,210,20,20,15,115,1218,7,122,5,0,0,88,4206,258.1183333,3,100,1037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16 0:00,56,0,0,0,0,441,0,0,265,519,107,0,0,0,0,6,7,2,82,926,0,123,5,0,0,137,2676,267.8175,7,96,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16 1:00,56,0,0,0,0,440,0,0,262,519,107,0,0,0,0,0,0,0,81,988,0,121,5,0,0,132,2711,267.8043333,7,97,1024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16 2:00,56,0,0,0,0,439,0,0,265,517,108,0,0,0,3,0,0,0,81,1014,0,121,5,0,0,120,2729,268.5646667,7,95,1023
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16 3:00,56,0,0,0,0,438,0,0,264,518,107,0,0,0,5,0,0,0,81,905,0,121,5,0,0,103,2603,268.949,7,96,1022
